FC,MP,likelihood
33,48,0.029993300677700716
34,48,0.03431303084926444
35,48,0.038865598857251285
36,48,0.04358560893829959
37,48,0.04839409241221031
38,48,0.05320017544566629
39,48,0.05790356039248891
40,48,0.06239775528421604
41,48,0.06657392503773508
42,48,0.07032518134575397
43,48,0.07355108165845214
44,48,0.07616207625592841
45,48,0.07808363010887914
46,48,0.07925975531683216
47,48,0.0796557206609828
48,48,0.07925975531683216
49,48,0.0780836301088792
50,48,0.07616207625592841
51,48,0.07355108165845209
52,48,0.07032518134575397
53,48,0.06657392503773508
54,48,0.062397755284216094
55,48,0.05790356039248891
56,48,0.053200175445666235
57,48,0.04839409241221031
58,48,0.043585608938299644
59,48,0.03886559885725134
60,48,0.03431303084926438
61,48,0.02999330067770066
62,48,0.02595738255906096
63,48,0.022241751384453314
64,48,0.018868983508519416
65,48,0.015848912116328075
66,48,0.013180194793806397
67,48,0.010852145534705879
68,48,0.008846689555388169
69,48,0.007140314674151503
70,48,0.005705914891643114
71,48,0.004514447308986107
72,48,0.003536349947814164
73,48,0.002742693110281846
74,48,0.0021060589123357626
75,48,0.0016011614294529045
76,48,0.001205232996419815
77,48,0.0008982106070746543
78,48,0.0006627604773382596
79,48,0.00048417935109098755
80,48,0.0003502088749495467
81,48,0.00025079520851541495
82,48,0.00017782077844686608
83,48,0.00012482941781283543
84,48,8.676059645188981e-05
85,48,5.970342401780583e-05
86,48,4.067682563683258e-05
87,48,2.743885298735095e-05
88,48,1.8325503424523244e-05
89,48,1.2117608455602394e-05
90,48,7.933209700128449e-06
91,48,5.142235322734293e-06
92,48,3.3000911154217873e-06
93,48,2.096866884488581e-06
94,48,1.3191273140946627e-06
95,48,8.216246529396235e-07
96,48,5.066768734150062e-07
97,48,3.0935671500773644e-07
98,48,1.8700741688356347e-07
-1,49,5.066768113679428e-07
0,49,8.216245523589249e-07
1,49,1.3191271527003813e-06
2,49,2.0968666279939317e-06
3,49,3.300090711602494e-06
4,49,5.142234693585488e-06
5,49,7.93320872956144e-06
6,49,1.2117606972966174e-05
7,49,1.8325501182411038e-05
8,49,2.7438849630282467e-05
9,49,4.0676820660107634e-05
10,49,5.97034167131347e-05
11,49,8.676058583673751e-05
12,49,0.00012482940254004564
13,49,0.0001778207566906213
14,49,0.000250795177830801
15,49,0.0003502088321017419
16,49,0.0004841792918519355
17,49,0.0006627603962499903
18,49,0.000898210497179286
19,49,0.0012052328489604773
20,49,0.0016011612335520068
21,49,0.002106058654660909
22,49,0.0027426927747152548
23,49,0.0035363495151442825
24,49,0.004514446756646715
25,49,0.005705914193528517
26,49,0.007140313800539121
27,49,0.008846688473002044
28,49,0.010852144206953707
29,49,0.013180193181218956
30,49,0.015848910177225038
31,49,0.018868981199912867
32,49,0.02224174866319092
33,49,0.02595737938319381
34,49,0.02999329700804188
35,49,0.03431302665108971
36,49,0.038865594102073124
37,49,0.04358560360563158
38,49,0.04839408649122779
39,49,0.05320016893666296
40,49,0.057903553308029806
41,49,0.062397747649895405
42,49,0.06657391689246309
43,49,0.07032517274151845
44,49,0.07355107265953002
45,49,0.07616206693755298
46,49,0.07808362055540298
47,49,0.07925974561945792
48,49,0.07965571091516248
49,49,0.07925974561945792
50,49,0.07808362055540304
51,49,0.07616206693755298
52,49,0.07355107265952997
53,49,0.07032517274151845
54,49,0.06657391689246309
55,49,0.06239774764989546
56,49,0.057903553308029806
57,49,0.053200168936662906
58,49,0.04839408649122779
59,49,0.043585603605631636
60,49,0.03886559410207318
61,49,0.03431302665108966
62,49,0.029993297008041823
63,49,0.02595737938319381
64,49,0.022241748663190977
65,49,0.018868981199912812
66,49,0.015848910177225038
67,49,0.013180193181219012
68,49,0.010852144206953651
69,49,0.008846688473002044
70,49,0.007140313800539121
71,49,0.005705914193528517
72,49,0.004514446756646715
73,49,0.0035363495151442825
74,49,0.0027426927747153103
75,49,0.0021060586546609644
76,49,0.0016011612335519513
77,49,0.0012052328489604218
78,49,0.0008982104971792305
79,49,0.0006627603962499903
80,49,0.00048417929185199103
81,49,0.0003502088321017419
82,49,0.000250795177830801
83,49,0.0001778207566906213
84,49,0.00012482940254004564
85,49,8.676058583679302e-05
86,49,5.97034167131347e-05
87,49,4.067682066005212e-05
88,49,2.7438849630226956e-05
89,49,1.8325501182411038e-05
90,49,1.2117606973021685e-05
91,49,7.933208729505929e-06
92,49,5.142234693585488e-06
93,49,3.300090711658005e-06
94,49,2.0968666279384206e-06
95,49,1.3191271527003813e-06
96,49,8.216245524144362e-07
97,49,5.066768114234539e-07
98,49,3.093566771581641e-07
-1,50,3.0935667710265296e-07
0,50,5.066768113679428e-07
1,50,8.216245523589249e-07
2,50,1.3191271527003813e-06
3,50,2.0968666279939317e-06
4,50,3.300090711602494e-06
5,50,5.142234693585488e-06
6,50,7.93320872956144e-06
7,50,1.2117606972966174e-05
8,50,1.8325501182411038e-05
9,50,2.7438849630282467e-05
10,50,4.0676820660107634e-05
11,50,5.97034167131347e-05
12,50,8.676058583673751e-05
13,50,0.00012482940254004564
14,50,0.0001778207566906213
15,50,0.000250795177830801
16,50,0.0003502088321017419
17,50,0.0004841792918519355
18,50,0.0006627603962499903
19,50,0.000898210497179286
20,50,0.0012052328489604773
21,50,0.0016011612335520068
22,50,0.002106058654660909
23,50,0.0027426927747152548
24,50,0.0035363495151442825
25,50,0.004514446756646715
26,50,0.005705914193528517
27,50,0.007140313800539121
28,50,0.008846688473002044
29,50,0.010852144206953707
30,50,0.013180193181218956
31,50,0.015848910177225038
32,50,0.018868981199912867
33,50,0.02224174866319092
34,50,0.02595737938319381
35,50,0.02999329700804188
36,50,0.03431302665108971
37,50,0.038865594102073124
38,50,0.04358560360563158
39,50,0.04839408649122779
40,50,0.05320016893666296
41,50,0.057903553308029806
42,50,0.062397747649895405
43,50,0.06657391689246309
44,50,0.07032517274151845
45,50,0.07355107265953002
46,50,0.07616206693755298
47,50,0.07808362055540298
48,50,0.07925974561945792
49,50,0.07965571091516248
50,50,0.07925974561945792
51,50,0.07808362055540304
52,50,0.07616206693755298
53,50,0.07355107265952997
54,50,0.07032517274151845
55,50,0.06657391689246309
56,50,0.06239774764989546
57,50,0.057903553308029806
58,50,0.053200168936662906
59,50,0.04839408649122779
60,50,0.043585603605631636
61,50,0.03886559410207318
62,50,0.03431302665108966
63,50,0.029993297008041823
64,50,0.02595737938319381
65,50,0.022241748663190977
66,50,0.018868981199912812
67,50,0.015848910177225038
68,50,0.013180193181219012
69,50,0.010852144206953651
70,50,0.008846688473002044
71,50,0.007140313800539121
72,50,0.005705914193528517
73,50,0.004514446756646715
74,50,0.0035363495151442825
75,50,0.0027426927747153103
76,50,0.0021060586546609644
77,50,0.0016011612335519513
78,50,0.0012052328489604218
79,50,0.0008982104971792305
80,50,0.0006627603962499903
81,50,0.00048417929185199103
82,50,0.0003502088321017419
83,50,0.000250795177830801
84,50,0.0001778207566906213
85,50,0.00012482940254004564
86,50,8.676058583679302e-05
87,50,5.97034167131347e-05
88,50,4.067682066005212e-05
89,50,2.7438849630226956e-05
90,50,1.8325501182411038e-05
91,50,1.2117606973021685e-05
92,50,7.933208729505929e-06
93,50,5.142234693585488e-06
94,50,3.300090711658005e-06
95,50,2.0968666279384206e-06
96,50,1.3191271527003813e-06
97,50,8.216245524144362e-07
98,50,5.066768114234539e-07
-1,51,1.8700741693907467e-07
0,51,3.0935671495222523e-07
1,51,5.06676873359495e-07
2,51,8.216246528841123e-07
3,51,1.3191273140946627e-06
4,51,2.096866884544092e-06
5,51,3.300091115366276e-06
6,51,5.142235322734293e-06
7,51,7.93320970018396e-06
8,51,1.2117608455546883e-05
9,51,1.8325503424523244e-05
10,51,2.743885298740646e-05
11,51,4.067682563688809e-05
12,51,5.970342401780583e-05
13,51,8.67605964518343e-05
14,51,0.00012482941781283543
15,51,0.00017782077844686608
16,51,0.00025079520851541495
17,51,0.0003502088749495467
18,51,0.00048417935109093204
19,51,0.0006627604773382596
20,51,0.0008982106070747098
21,51,0.0012052329964198705
22,51,0.00160116142945296
23,51,0.002106058912335707
24,51,0.0027426931102817907
25,51,0.003536349947814164
26,51,0.004514447308986107
27,51,0.005705914891643114
28,51,0.007140314674151503
29,51,0.008846689555388169
30,51,0.010852145534705935
31,51,0.013180194793806341
32,51,0.015848912116328075
33,51,0.018868983508519472
34,51,0.022241751384453258
35,51,0.02595738255906096
36,51,0.029993300677700716
37,51,0.03431303084926444
38,51,0.038865598857251285
39,51,0.04358560893829959
40,51,0.04839409241221031
41,51,0.05320017544566629
42,51,0.05790356039248891
43,51,0.06239775528421604
44,51,0.06657392503773508
45,51,0.07032518134575397
46,51,0.07355108165845214
47,51,0.07616207625592841
48,51,0.07808363010887914
49,51,0.07925975531683216
50,51,0.0796557206609828
51,51,0.07925975531683216
52,51,0.0780836301088792
53,51,0.07616207625592841
54,51,0.07355108165845209
55,51,0.07032518134575397
56,51,0.06657392503773508
57,51,0.062397755284216094
58,51,0.05790356039248891
59,51,0.053200175445666235
60,51,0.04839409241221031
61,51,0.043585608938299644
62,51,0.03886559885725134
63,51,0.03431303084926438
64,51,0.02999330067770066
65,51,0.02595738255906096
66,51,0.022241751384453314
67,51,0.018868983508519416
68,51,0.015848912116328075
69,51,0.013180194793806397
70,51,0.010852145534705879
71,51,0.008846689555388169
72,51,0.007140314674151503
73,51,0.005705914891643114
74,51,0.004514447308986107
75,51,0.003536349947814164
76,51,0.002742693110281846
77,51,0.0021060589123357626
78,51,0.0016011614294529045
79,51,0.001205232996419815
80,51,0.0008982106070746543
81,51,0.0006627604773382596
82,51,0.00048417935109098755
83,51,0.0003502088749495467
84,51,0.00025079520851541495
85,51,0.00017782077844686608
86,51,0.00012482941781283543
87,51,8.676059645188981e-05
88,51,5.970342401780583e-05
89,51,4.067682563683258e-05
90,51,2.743885298735095e-05
91,51,1.8325503424523244e-05
92,51,1.2117608455602394e-05
93,51,7.933209700128449e-06
94,51,5.142235322734293e-06
95,51,3.3000911154217873e-06
96,51,2.096866884488581e-06
97,51,1.3191273140946627e-06
98,51,8.216246529396235e-07
-1,52,1.1192549561105926e-07
0,52,1.8700746788030353e-07
1,52,3.0935679922167016e-07
2,52,5.066770113793821e-07
3,52,8.216248766964625e-07
4,52,1.3191276734278246e-06
5,52,2.096867455735212e-06
6,52,3.300092014318305e-06
7,52,5.142236723490429e-06
8,52,7.933211861207612e-06
9,52,1.2117611756409896e-05
10,52,1.8325508416430407e-05
11,52,2.7438860461809952e-05
12,52,4.067683671734425e-05
13,52,5.970344028114895e-05
14,52,8.676062008561029e-05
15,52,0.00012482945181664152
16,52,0.00017782082688563456
17,52,0.0002507952768325776
18,52,0.00035020897034720923
19,52,0.00048417948298244495
20,52,0.0006627606578756614
21,52,0.0008982108517492413
22,52,0.0012052333247279715
23,52,0.001601161865612831
24,52,0.002106059486030755
25,52,0.0027426938573973853
26,52,0.0035363509111236142
27,52,0.004514448538731415
28,52,0.005705916445946794
29,52,0.007140316619188817
30,52,0.008846691965245729
31,52,0.010852148490854084
32,52,0.013180198384120195
33,52,0.015848916433606357
34,52,0.0188689886484718
35,52,0.02224175744315492
36,52,0.025957389629908668
37,52,0.02999330884794134
38,52,0.034313040196208996
39,52,0.03886560944432531
40,52,0.043585620811114674
41,52,0.048394105594866794
42,52,0.053200189937510294
43,52,0.05790357616554525
44,52,0.06239777228150088
45,52,0.0665739431726177
46,52,0.07032520050248699
47,52,0.07355110169392745
48,52,0.07616209700264436
49,52,0.07808365137903056
50,52,0.07925977690736265
51,52,0.0796557423593751
52,52,0.07925977690736265
53,52,0.07808365137903062
54,52,0.07616209700264436
55,52,0.0735511016939274
56,52,0.07032520050248699
57,52,0.0665739431726177
58,52,0.06239777228150094
59,52,0.05790357616554525
60,52,0.05320018993751024
61,52,0.048394105594866794
62,52,0.04358562081111473
63,52,0.038865609444325364
64,52,0.03431304019620894
65,52,0.029993308847941283
66,52,0.025957389629908668
67,52,0.022241757443154975
68,52,0.018868988648471745
69,52,0.015848916433606357
70,52,0.01318019838412025
71,52,0.010852148490854028
72,52,0.008846691965245729
73,52,0.007140316619188817
74,52,0.005705916445946794
75,52,0.004514448538731415
76,52,0.0035363509111236142
77,52,0.002742693857397441
78,52,0.0021060594860308106
79,52,0.0016011618656127755
80,52,0.001205233324727916
81,52,0.0008982108517491858
82,52,0.0006627606578756614
83,52,0.00048417948298250046
84,52,0.00035020897034720923
85,52,0.0002507952768325776
86,52,0.00017782082688563456
87,52,0.00012482945181664152
88,52,8.67606200856658e-05
89,52,5.970344028114895e-05
90,52,4.067683671728874e-05
91,52,2.743886046175444e-05
92,52,1.8325508416430407e-05
93,52,1.2117611756465407e-05
94,52,7.933211861152101e-06
95,52,5.142236723490429e-06
96,52,3.300092014373816e-06
97,52,2.0968674556797007e-06
98,52,1.3191276734278246e-06
-1,53,6.632390314710868e-08
0,53,1.1192554965977526e-07
1,53,1.8700755818603293e-07
2,53,3.09356948609776e-07
3,53,5.066772560532318e-07
4,53,8.216252734583385e-07
5,53,1.3191283104333306e-06
6,53,2.0968684683105233e-06
7,53,3.300093607929618e-06
8,53,5.14223920667168e-06
9,53,7.933215692148118e-06
10,53,1.2117617607993155e-05
11,53,1.8325517265801093e-05
12,53,2.743887371200972e-05
13,53,4.067685636015023e-05
14,53,5.9703469111883807e-05
15,53,8.676066198223169e-05
16,53,0.00012482951209666577
17,53,0.0001778209127551437
18,53,0.0002507953979413796
19,53,0.0003502091394627899
20,53,0.00048417971679225945
21,53,0.0006627609779221564
22,53,0.0008982112854944123
23,53,0.0012052339067340043
24,53,0.0016011626388123818
25,53,0.0021060605030448895
26,53,0.0027426951818416553
27,53,0.003536352618824125
28,53,0.004514450718754346
29,53,0.005705919201328451
30,53,0.0071403200672409605
31,53,0.008846696237304913
32,53,0.010852153731346329
33,53,0.01318020474882553
34,53,0.015848924087033114
35,53,0.018868997760288574
36,53,0.022241768183678557
37,53,0.025957402164707575
38,53,0.029993323331681816
39,53,0.03431305676594366
40,53,0.03886562821249136
41,53,0.04358564185856975
42,53,0.04839412896433463
43,53,0.053200215627831705
44,53,0.057903604127127424
45,53,0.06239780241332611
46,53,0.06657397532111191
47,53,0.0703252344624598
48,53,0.07355113721168491
49,53,0.07616213378124899
50,53,0.07808368908555197
51,53,0.07925981518183396
52,53,0.07965578082505777
53,53,0.07925981518183396
54,53,0.07808368908555202
55,53,0.07616213378124899
56,53,0.07355113721168485
57,53,0.0703252344624598
58,53,0.06657397532111191
59,53,0.06239780241332617
60,53,0.057903604127127424
61,53,0.05320021562783165
62,53,0.04839412896433463
63,53,0.04358564185856981
64,53,0.03886562821249141
65,53,0.0343130567659436
66,53,0.02999332333168176
67,53,0.025957402164707575
68,53,0.022241768183678613
69,53,0.018868997760288518
70,53,0.015848924087033114
71,53,0.013180204748825586
72,53,0.010852153731346273
73,53,0.008846696237304913
74,53,0.0071403200672409605
75,53,0.005705919201328451
76,53,0.004514450718754346
77,53,0.003536352618824125
78,53,0.002742695181841711
79,53,0.002106060503044945
80,53,0.0016011626388123263
81,53,0.0012052339067339488
82,53,0.0008982112854943568
83,53,0.0006627609779221564
84,53,0.00048417971679231496
85,53,0.0003502091394627899
86,53,0.0002507953979413796
87,53,0.0001778209127551437
88,53,0.00012482951209666577
89,53,8.67606619822872e-05
90,53,5.9703469111883807e-05
91,53,4.067685636009472e-05
92,53,2.743887371195421e-05
93,53,1.8325517265801093e-05
94,53,1.2117617608048666e-05
95,53,7.933215692092606e-06
96,53,5.14223920667168e-06
97,53,3.300093607985129e-06
98,53,2.096868468255012e-06
-1,54,3.891186084939535e-08
0,54,6.63239560283546e-08
1,54,1.1192563890003759e-07
2,54,1.870077072905368e-07
3,54,3.093571952656587e-07
4,54,5.066776600361596e-07
5,54,8.216259285550092e-07
6,54,1.3191293621981585e-06
7,54,2.0968701401816266e-06
8,54,3.3000962391538576e-06
9,54,5.142243306671878e-06
10,54,7.933222017444278e-06
11,54,1.2117627269588542e-05
12,54,1.8325531877067005e-05
13,54,2.743889558951933e-05
14,54,4.0676888792542515e-05
15,54,5.970351671453809e-05
16,54,8.676073115807454e-05
17,54,0.00012482961162549043
18,54,0.00017782105453496925
19,54,0.00025079559790508026
20,54,0.00035020941869086223
21,54,0.0004841801028374928
22,54,0.0006627615063534548
23,54,0.0008982120016544936
24,54,0.001205234867688767
25,54,0.0016011639154482737
26,54,0.0021060621822449684
27,54,0.0027426973686420623
28,54,0.0035363554384219417
29,54,0.004514454318207443
30,54,0.00570592375076089
31,54,0.007140325760347118
32,54,0.008846703290935612
33,54,0.01085216238396451
34,54,0.013180215257640838
35,54,0.01584893672366655
36,54,0.0188690128048813
37,54,0.02224178591744206
38,54,0.02595742286101316
39,54,0.029993347245900248
40,54,0.03431308412436358
41,54,0.03886565920075872
42,54,0.04358567661018924
43,54,0.04839416754984774
44,54,0.05320025804532452
45,54,0.05790365029471685
46,54,0.062397852164221
47,54,0.06657402840174488
48,54,0.07032529053403946
49,54,0.07355119585533508
50,54,0.07616219450669388
51,54,0.07808375134308762
52,54,0.07925987837711619
53,54,0.07965584433605055
54,54,0.07925987837711619
55,54,0.07808375134308768
56,54,0.07616219450669388
57,54,0.07355119585533502
58,54,0.07032529053403946
59,54,0.06657402840174488
60,54,0.06239785216422106
61,54,0.05790365029471685
62,54,0.05320025804532447
63,54,0.04839416754984774
64,54,0.0435856766101893
65,54,0.038865659200758775
66,54,0.03431308412436353
67,54,0.029993347245900193
68,54,0.02595742286101316
69,54,0.022241785917442115
70,54,0.018869012804881246
71,54,0.01584893672366655
72,54,0.013180215257640893
73,54,0.010852162383964454
74,54,0.008846703290935612
75,54,0.007140325760347118
76,54,0.00570592375076089
77,54,0.004514454318207443
78,54,0.0035363554384219417
79,54,0.002742697368642118
80,54,0.002106062182245024
81,54,0.0016011639154482182
82,54,0.0012052348676887116
83,54,0.0008982120016544381
84,54,0.0006627615063534548
85,54,0.00048418010283754833
86,54,0.00035020941869086223
87,54,0.00025079559790508026
88,54,0.00017782105453496925
89,54,0.00012482961162549043
90,54,8.676073115813006e-05
91,54,5.970351671453809e-05
92,54,4.0676888792487004e-05
93,54,2.743889558946382e-05
94,54,1.8325531877067005e-05
95,54,1.2117627269644053e-05
96,54,7.933222017388767e-06
97,54,5.142243306671878e-06
98,54,3.3000962392093687e-06
-1,55,2.2602935291364918e-08
0,55,3.891191053792728e-08
1,55,6.632404072078347e-08
2,55,1.1192578182357198e-07
3,55,1.8700794609017867e-07
4,55,3.093575902995774e-07
5,55,5.066783070386042e-07
6,55,8.216269777308979e-07
7,55,1.319131046661456e-06
8,55,2.0968728177816345e-06
9,55,3.300100453214398e-06
10,55,5.142249873063594e-06
11,55,7.933232147778499e-06
12,55,1.2117642743202406e-05
13,55,1.832555527786964e-05
14,55,2.7438930627639072e-05
15,55,4.06769407349283e-05
16,55,5.970359295299166e-05
17,55,8.676084194725981e-05
18,55,0.00012482977102676315
19,55,0.00017782128160370752
20,55,0.0002507959181587202
21,55,0.0003502098658910604
22,55,0.00048418072111166367
23,55,0.0006627623526672921
24,55,0.0008982131486270299
25,55,0.0012052364067143984
